허가구역명,장소유형,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,푸드트럭운영대수,허가구역사용료,허가구역운영시작일자,허가구역운영종료일자,허가구역휴무일,허가구역평일운영시작시각,허가구역평일운영종료시각,허가구역주말운영시작시각,허가구역주말운영종료시각,1월운영시작시각,1월운영종료시각,2월운영시작시각,2월운영종료시각,3월운영시작시각,3월운영종료시각,4월운영시작시각,4월운영종료시각,5월운영시작시각,5월운영종료시각,6월운영시작시각,6월운영종료시각,7월운영시작시각,7월운영종료시각,8월운영시작시각,8월운영종료시각,9월운영시작시각,9월운영종료시각,10월운영시작시각,10월운영종료시각,11월운영시작시각,11월운영종료시각,12월운영시작시각,12월운영종료시각,판매제한품목,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
솔밭마을아파트,6,인천광역시,연수구,"인천광역시 연수구 원인재로 232, 중앙통로변(101동에서 102동 사이)호 (연수동, 솔밭마을아파트)",인천광역시 연수구 연수동 582-2,37.41524121,126.689457,1.0,0,2024-02-15,2026-01-31,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,솔밭마을관리사무소,032-813-1681,2025-03-31,3520000,인천광역시 연수구
솔밭마을아파트,6,인천광역시,연수구,"인천광역시 연수구 원인재로 232, 정문쪽 중앙통로변 102동과 103동 사이호 (연수동, 솔밭마을아파트)",인천광역시 연수구 연수동 582-2,37.41524121,126.689457,1.0,0,2024-03-21,2026-01-31,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,솔밭마을관리사무소,032-813-1681,2025-03-31,3520000,인천광역시 연수구
솔밭마을아파트,6,인천광역시,연수구,"인천광역시 연수구 원인재로 232, 정문 중앙통로변 102동~103동 사이호 (연수동, 솔밭마을아파트)",인천광역시 연수구 연수동 582-2,37.41524121,126.689457,1.0,0,2024-03-21,2026-01-31,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,솔밭마을관리사무소,032-813-1681,2025-03-31,3520000,인천광역시 연수구
솔밭마을아파트,6,인천광역시,연수구,"인천광역시 연수구 원인재로 232, 정문쪽 중앙통로변 국기계양대 부근호 (연수동, 솔밭마을아파트)",인천광역시 연수구 연수동 582-2,37.41524121,126.689457,1.0,0,2024-04-29,2026-01-31,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,솔밭마을관리사무소,032-813-1681,2025-03-31,3520000,인천광역시 연수구
솔밭마을아파트,6,인천광역시,연수구,"인천광역시 연수구 원인재로 232, 정문쪽 중앙통로변 101동 옆호 (연수동, 솔밭마을아파트)",인천광역시 연수구 연수동 582-2,37.41524121,126.689457,1.0,0,2024-12-12,2026-01-31,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,솔밭마을관리사무소,032-813-1681,2025-03-31,3520000,인천광역시 연수구
"주공1단지, 2단지아파트",6,인천광역시,연수구,"인천광역시 연수구 원인재로 315, 202동 옆호 (연수동, 주공1단지, 2단지아파트)",인천광역시 연수구 연수동 533,37.42132237,126.6908761,1.0,0,2024-07-11,2024-06-21,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,주공2차관리사무소,032-811-1112,2025-03-31,3520000,인천광역시 연수구
"주공1단지, 2단지아파트",6,인천광역시,연수구,"인천광역시 연수구 원인재로 315 (연수동, 주공1단지, 2단지아파트)",인천광역시 연수구 연수동 533,37.42132237,126.6908761,1.0,0,2024-10-31,2025-06-24,월+화+수+금+토+일,09:00,21:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,주공2차관리사무소,032-811-1112,2025-03-31,3520000,인천광역시 연수구
포천한탄강하늘다리,2,경기도,포천시,,경기도 포천시 영북면 대회산리 376,,127.2193007,8.0,별도계약,2019-08-02,2022-08-02,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
포천백운계곡,2,경기도,포천시,,경기도 포천시 이동면 도평리 720,38.08091795,127.4213071,7.0,별도계약,2020-07-24,2022-07-24,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
경기도의료원포천병원,99,경기도,포천시,,경기도 포천시 신읍동 243-1,37.90314867,127.1974831,1.0,별도계약,2020-09-16,2022-09-16,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
포천힐스,3,경기도,포천시,,경기도 포천시 군내면 상성북리 34-1,37.88641104,127.2307107,1.0,별도계약,2020-07-09,2022-07-09,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
청성역사공원 지역,4,경기도,포천시,,경기도 포천시 군내면 하성북리 637-5,37.89258618,127.2100974,1.0,별도계약,2021-01-29,2023-01-29,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
베어스타운,3,경기도,포천시,경기도 포천시 내촌면 금강로2536번길 27,경기도 포천시 내촌면 소학리 274,37.79991851,127.2451998,1.0,별도계약,2021-12-10,2023-12-10,연중무휴,10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 포천시청,031-538-3630,2024-11-14,5600000,경기도 포천시
장애인복지관 주차장,99,전라북도,고창군,"전라북도 고창군 고창읍 전봉준로 88-9, 고창군장애인복지관 주차장",전라북도 고창군 고창읍 율계리 113,,,1.0,0,2022-10-04,2023-07-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,전라북도 고창군,063-560-2887,2023-01-20,4781000,전북특별자치도 고창군
영상강문화공원,4,전라남도,담양군,,전라남도 담양군 담양읍 향교리 271-8,35.32520546,126.987889,2.0,월 338080원,2020-04-20,2022-04-19,연중무휴,10:00,19:00,10:00,19:00,,,,,,,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,,전라남도 담양군청,061-380-3308,2022-09-30,4850000,전라남도 담양군
황산공원(황산A),5,경상남도,양산시,,경상남도 양산시 물금읍 물금리 640-12,35.31044067,128.9780632,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-01-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
황산공원(황산B),5,경상남도,양산시,,경상남도 양산시 물금읍 물금리 214,35.29808334,128.9895415,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-01-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
황산공원(황산C),5,경상남도,양산시,,경상남도 양산시 물금읍 물금리 171-4,35.30173083,128.9895949,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-08-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
봉평전통시장,99,강원특별자치도,평창군,강원특별자치도 평창군 봉평면 허생원장터길 15,강원특별자치도 평창군 봉평면 창동리 397-34,37.61559178,128.3772803,,0,2020-04-24,2030-12-31,2일+7일+12일+17일+22일+27일,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,강원특별자치도 평창군청,033-330-2314,2025-06-20,4281000,강원특별자치도 평창군
알펜시아 리조트,2,강원특별자치도,평창군,강원특별자치도 평창군 대관령면 솔봉로 325,강원특별자치도 평창군 대관령면 용산리 425,37.65925417,128.6840107,,0,2019-05-01,2030-12-31,연중무휴,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,강원특별자치도 평창군청,033-330-2314,2025-06-20,4281000,강원특별자치도 평창군
용평리조트,2,강원특별자치도,평창군,강원특별자치도 평창군 대관령면 올림픽로 715,강원특별자치도 평창군 대관령면 용산리 130,37.65094444,128.7055569,,0,2019-05-01,2030-12-31,연중무휴,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,주류,강원특별자치도 평창군청,033-330-2314,2025-06-20,4281000,강원특별자치도 평창군
영월맨션아파트,99,강원특별자치도,영월군,강원특별자치도 영월군 영월읍 하송안길 89,,,,,0,2020-06-27,2020-07-18,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 영월군청,033-370-2390,2024-11-12,4271000,강원특별자치도 영월군
히어리캠핑장펜션,2,강원특별자치도,영월군,강원특별자치도 영월군 김삿갓면 김삿갓로 587-6,,,,,0,2021-06-03,2022-05-31,연중무휴,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,강원특별자치도 영월군청,033-370-2390,2024-11-12,4271000,강원특별자치도 영월군
북서울꿈의숲,4,서울특별시,강북구,서울특별시 강북구 월계로173,서울특별시 강북구 번동 83-2,37.62025563,127.0443254,0.0,연 19810원,2021-11-02,2022-11-02,일요일,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:09,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,,,,북서울꿈의숲,02-2289-4011,2024-09-13,3080000,서울특별시 강북구
블루로드다리입구,99,경상북도,영덕군,,경상북도 영덕군 축산면 축산리 944-7,,,1.0,0,2024-01-02,2024-10-31,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상북도영덕군청,054-730-6173,2024-08-12,5180000,경상북도 영덕군
장사해수욕장,2,경상북도,영덕군,,경상북도 영덕군 남정면 장사리 74-2,,,1.0,0,2023-07-19,2025-07-13,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상북도영덕군청,054-730-6173,2024-08-12,5180000,경상북도 영덕군
달산옥계유원지,1,경상북도,영덕군,,경상북도 영덕군 달산면 옥산리 529-4,,,1.0,0,2023-06-29,2025-06-23,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상북도영덕군청,054-730-6173,2024-08-12,5180000,경상북도 영덕군
북천 레일바이크 역사,99,경상남도,하동군,경상남도 하동군 북천면 경서대로 2446-4,경상남도 하동군 북천면 직전리 586-3,35.11344113,127.8928002,1.0,382210,2024-03-16,2025-04-23,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상남도 하동군청,055-880-2355,2024-08-09,5440000,경상남도 하동군
하동군 공설운동장 주차장,99,경상남도,하동군,"경상남도 하동군 적량면 공설운동장로 207, 주차장부지","경상남도 하동군 적량면 고절리 1209-1, 주차장 부지",35.0638629699,127.7775406834,1.0,0,2024-04-30,2026-04-29,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류,경상남도 하동군청,055-880-2355,2024-08-09,5440000,경상남도 하동군
대덕구노인종합복지회관,8,대전광역시,대덕구,대전광역시 대덕구 계족로740번길 80 (읍내동),,,,,0,2020-02-06,2020-12-31,토요일+일요일+공휴일,10:30,14:30,12:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,대전광역시 대덕구,042-608-6893,2024-07-31,3680000,대전광역시 대덕구
신대노인종합복지관,8,대전광역시,대덕구,대전광역시 대덕구 회덕로22번길 5 (신대동),,,,,0,2020-02-06,2020-12-31,토요일+일요일+공휴일,10:30,14:30,12:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,대전광역시 대덕구,042-608-6893,2024-07-31,3680000,대전광역시 대덕구
신탄진 졸음쉼터,7,대전광역시,대덕구,,대전광역시 대덕구 상서동 산 66-11,,,,0,2020-04-01,2021-03-31,연중무휴,08:00,19:00,08:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,대전광역시 대덕구,042-608-6893,2024-07-31,3680000,대전광역시 대덕구
삼성현역사문화공원,1,경상북도,경산시,경상북도 경산시 남산면 삼성현공원로 59,,35.80168834,128.7966117,1.0,1년 50000원,2019-10-27,2023-10-26,"주말, 휴일 주로 운영 평일은 행시간 위주 운영",11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,,경상북도 경산시 허가과,053-810-5705,2024-08-08,5130000,경상북도 경산시
용성면 미산리 187-5,99,경상북도,경산시,,경상북도 경산시 용성면 미산리 187-5,,,1.0,1달 100000원,2021-08-17,2026-08-17,1개월 내 3~4일 비정기적 휴무,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,경상북도 경산시 허가과,053-810-5705,2024-08-08,5130000,경상북도 경산시
힐스테이트,99,경기도,이천시,"경기도 이천시 향교로 168 (갈산동, 힐스테이트)",경기도 이천시 갈산동 781,37.2838729248,127.4557460937,1.0,0,2024-10-11,2024-10-11,연중무휴,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,경기도 이천시청,031-645-3467,2025-01-21,4070000,경기도 이천시
가야진사공원(원동A),5,경상남도,양산시,,경상남도 양산시 원동면 용당리 566,35.36836202,128.9043933,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-01-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
서룡공원(서룡A),5,경상남도,양산시,,경상남도 양산시 원동면 서룡리 586-3,35.33737212,128.9569286,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-01-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
서룡공원(서룡B),5,경상남도,양산시,,경상남도 양산시 원동면 서룡리 586-3,35.33737212,128.9569286,1.0,공시지가(원) × 면적 × 1(년) × 0.015,2021-01-01,2025-12-31,연중무휴,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,경상남도 양산시,055-392-2823,2025-01-02,5380000,경상남도 양산시
입곡군립공원 아라힐링카페,2,경상남도,함안군,,경상남도 함안군 산인면 입곡리 1310,,,1.0,2460원/연,2018-11-14,2024-11-13,연중무휴,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류+담배,경상남도 함안군,055-580-3424,2024-11-07,5400000,경상남도 함안군
악양생태공원,4,경상남도,함안군,,경상남도 함안군 대산면 하기리 806,,,1.0,1940원/연,2018-12-06,2024-12-05,성수기 외 휴무,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,주류+담배,경상남도 함안군,055-580-3433,2024-11-07,5400000,경상남도 함안군
김포아트빌리지 한옥마을,2,경기도,김포시,경기도 김포시 모담공원로 170-12,경기도 김포시 운양동 1325-10,37.6451012654,126.6946855534,1.0,0,2024-07-25,2024-11-30,"주말 및 공휴일, 한옥마을 행사시만 운영",10:00,19:00,10:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,주류,경기도 김포시청,031-980-2236,2024-09-02,4090000,경기도 김포시
북구청광장,8,대구광역시,북구,대구광역시 북구 옥산로 65(침산동),대구광역시 북구 침산동 447-16,35.8856842975,128.5827801617,1.0,0,2017-10-13,2017-10-13,비정기적+우천시휴무,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
검단파크골프장,3,대구광역시,북구,,대구광역시 북구 검단동 277,35.9245994628,128.6206696208,1.0,연 234550원,2021-07-01,2023-06-30,비정기적+우천시휴무,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
DGB대구은행파크,99,대구광역시,북구,"대구광역시 북구 고성로 191, DGB대구은행파크 (고성동3가)",대구광역시 북구 고성동3가 2,35.8830193455,128.5861543004,1.0,0,2022-08-12,2022-08-27,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
산격야영장,3,대구광역시,북구,,대구광역시 북구 산격동 1477-1 (금호강 산격대교 둔치),35.9094301127,128.6039524306,1.0,0,2023-09-11,2023-09-17,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
대구전시컨벤션센터(서관),99,대구광역시,북구,"대구광역시 북구 엑스코로 10, 대구전시컨벤션센터 서관 (산격동)",대구광역시 북구 산격동 1676 대구전시컨벤션센터,35.9070152,128.6130738605,1.0,0,2023-05-25,2023-05-28,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
하중도물놀이장,3,대구광역시,북구,,대구광역시 북구 노곡동 982,35.9021191,128.5674044,1.0,0,2023-07-05,2023-08-20,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
대구전시컨벤션센터(동관),99,대구광역시,북구,"대구광역시 북구 유통단지로 110, 동관 (산격동)",대구광역시 북구 산격동 1686,35.9080405,128.6149198,1.0,0,2024-08-07,2024-08-31,비정기적,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,대구광역시 북구청 위생과,053-665-2754,2024-09-19,3450000,대구광역시 북구
성주지역자활센터카페위드,99,경상북도,성주군,경상북도 성주군 성주읍 주산로 5,경상북도 성주군 성주읍 예산리 305-1,35.9234382,128.2902432,1.0,0,2021-06-01,2025-05-31,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,없음,경상북도 성주군,054-930-6723,2024-08-06,5210000,경상북도 성주군
안양종합운동장,08,경기도,안양시,경기도 안양시 동안구 평촌대로 389,경기도 안양시 동안구 비산동 1023,,,,매출액 15퍼센트(VAT별도),2022-02-19,2022-10-15,토+일,09:00,18:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 안양시청,031-8045-4313,2024-12-02,3830000,경기도 안양시
은하수 한양아파트,99,경기도,안양시,경기도 안양시 동안구 동안로159번길 14 (비산동 은하수한양아파트),,,,,아파트 내부 규정,2022-05-23,2023-11-07,화+수+목+금+토+일,09:00,20:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 안양시청,031-8045-4313,2024-12-02,3830000,경기도 안양시
삼성래미안아파트,99,경기도,안양시,경기도 안양시 만안구 안양천서로 311(안양동 삼성래미안아파트),,,,,아파트 내부 규정,2018-09-13,2020-09-12,월+수+목+금+토+일,09:00,20:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 안양시청,031-8045-3323,2024-12-02,3830000,경기도 안양시
한라비발디아파트,99,경기도,안양시,경기도 안양시 만안구 박달로 453 (박달동 한라비발디아파트),,,,,아파트 내부 규정,2020-08-21,2021-04-11,월+화+수+금+토+일,09:00,20:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 안양시청,031-8045-3323,2024-12-02,3830000,경기도 안양시
금산군푸드트럭존,99,충청남도,금산군,충청남도 금산군 금산읍 금산로 1559,충청남도 금산군 금산읍 중도리 203-1,36.11206754,127.4916373,1.0,년 618700원,2017-03-17,2025-05-10,연중무휴,10:00,20:00,10:00,20:00,13:00,17:00,13:00,17:00,13:00,17:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,13:00,17:00,13:00,17:00,없음,충청남도 금산군,041-750-3484,2024-11-26,4550000,충청남도 금산군
테헤란로83길,99,서울특별시,강남구,서울특별시 강남구 테헤란로83길 12,서울특별시 강남구 삼성동 158-5,37.50819572,127.0579438,1.0,1010570,2020-03-23,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
상록회관 뒷편,99,서울특별시,강남구,서울특별시 강남구 언주로 508,서울특별시 강남구 역삼동 701,37.50396606,127.0429099,3.0,4866510,2020-03-23,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
테헤란로202,99,서울특별시,강남구,서울특별시 강남구 테헤란로 202,서울특별시 강남구 역삼동 717,37.50041013,127.0379834,1.0,2203520,2020-03-23,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
테헤란로152,99,서울특별시,강남구,서울특별시 강남구 테헤란로 152,서울특별시 강남구 역삼동 737,37.50002424,127.0365086,1.0,2203520,2020-03-20,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
압구정로,99,서울특별시,강남구,서울특별시 강남구 압구정로32길 38,서울특별시 강남구 신사동 604,37.52538646,127.0296223,1.0,210100,2021-05-17,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
테헤란로64길,99,서울특별시,강남구,서울특별시 강남구 테헤란로64길 19,서울특별시 강남구 대치동 890-57,37.50377347,127.0518024,1.0,609020,2022-02-15,2023-12-31,연중무휴,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,서울특별시 강남구청,02-3423-6532,2024-11-24,3220000,서울특별시 강남구
재궁치안센터,99,경기도,군포시,경기도 군포시 오금로 77,경기도 군포시 금정동 872-4,37.35560575,126.9356949,1.0,연 562140원,2020-12-23,2021-02-21,연중무휴,00:00,23:59,00:00,23:59,,,,,,,,,,,,,,,,,,,,,,,,,,경기도 군포시청,031-390-0534,2024-11-21,4020000,경기도 군포시
